StudentID,SchoolCode,ClassRank,ClassSize,ClassRank1012,GPA_CumulativeAcademic,GPA_CumulativeTotal,GPA_CumulativeAcademic1012,GPA_CumulativeAcademicNonWeighted,GPA_CumulativeTotalNonWeighted,GPA_CumulativeAcademic1012NonWeighted,GradePointsCumulative,GPA_UC_Preliminary,GPA_CSU_Preliminary,GPA_CumulativeCitizenship,GPA_GradeReportingCitizenship,CreditsAttempted,CreditsCompleted,GPA_GradeReportingAcademic,GPA_GradeReportingTotal,GPA_GradeReportingAcademicNonWeighted,GPA_GradeReportingTotalNonWeighted,GradeReportingClassRank,GradeReportingClassSize,GradeReportingCreditsAttempted,GradeReportingCreditsCompleted,AcademicYear,ExtractedAt
45248,16,111,212,1,3.6544,3.6544,0.0,3.6544,3.6544,0.0,41.66,0.0,0.0,0.0,0.0,58.0,58.0,3.3429,3.3429,3.3429,3.3429,131,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
45264,16,13,212,1,3.9929,3.9929,0.0,3.9929,3.9929,0.0,33.54,0.0,0.0,0.0,0.0,42.0,42.0,4.0,4.0,4.0,4.0,1,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
45333,16,81,212,1,3.8208,3.8208,0.0,3.8208,3.8208,0.0,40.5,0.0,0.0,0.0,0.0,58.0,58.0,3.45,3.45,3.45,3.45,120,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
45468,16,169,212,1,3.0228,3.0228,0.0,3.0228,3.0228,0.0,34.46,0.0,0.0,0.0,0.0,61.0,61.0,2.85,2.85,2.85,2.85,166,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
45488,16,73,212,1,3.8426,3.8426,0.0,3.8426,3.8426,0.0,41.5,0.0,0.0,0.0,0.0,55.0,55.0,3.8714,3.8714,3.8714,3.8714,56,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
45750,16,184,212,1,2.6886,2.6886,0.0,2.6886,2.6886,0.0,23.66,0.0,0.0,0.0,0.0,60.0,58.0,3.25,3.25,3.25,3.25,143,209,5.0,5.0,2023-2024,2026-02-22T00:20:58.442389
45758,16,203,212,1,2.0478,2.0478,0.0,2.0478,2.0478,0.0,18.84,0.0,0.0,0.0,0.0,57.0,55.0,2.16,2.16,2.16,2.16,189,209,6.0,6.0,2023-2024,2026-02-22T00:20:58.442389
45772,16,207,212,1,1.7942,1.7942,0.0,1.7942,1.7942,0.0,18.66,0.0,0.0,0.0,0.0,63.0,63.0,1.92,1.92,1.92,1.92,195,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
45833,16,88,212,1,3.7964,3.7964,0.0,3.7964,3.7964,0.0,41.76,0.0,0.0,0.0,0.0,61.0,61.0,3.7333,3.7333,3.7333,3.7333,90,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
43406,16,134,212,1,3.5183,3.5183,0.0,3.5183,3.5183,0.0,42.22,0.0,0.0,0.0,0.0,61.0,61.0,2.3429,2.3429,2.3429,2.3429,179,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
43425,16,26,212,1,3.9786,3.9786,0.0,3.9786,3.9786,0.0,44.56,0.0,0.0,0.0,0.0,58.0,58.0,3.9143,3.9143,3.9143,3.9143,43,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
43428,16,146,212,1,3.3814,3.3814,0.0,3.3814,3.3814,0.0,39.9,0.0,0.0,0.0,0.0,61.0,61.0,3.2,3.2,3.2,3.2,148,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
43437,16,145,212,1,3.3873,3.3873,0.0,3.3873,3.3873,0.0,37.26,0.0,0.0,0.0,0.0,61.0,61.0,2.8714,2.8714,2.8714,2.8714,165,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
43564,16,195,212,1,2.25,2.25,0.0,2.25,2.25,0.0,26.1,0.0,0.0,0.0,0.0,61.0,61.0,1.7714,1.7714,1.7714,1.7714,198,209,7.0,7.0,2023-2024,2026-02-22T00:20:58.442389
