StudentID,SchoolCode,ClassRank,ClassSize,ClassRank1012,GPA_CumulativeAcademic,GPA_CumulativeTotal,GPA_CumulativeAcademic1012,GPA_CumulativeAcademicNonWeighted,GPA_CumulativeTotalNonWeighted,GPA_CumulativeAcademic1012NonWeighted,GradePointsCumulative,GPA_UC_Preliminary,GPA_CSU_Preliminary,GPA_CumulativeCitizenship,GPA_GradeReportingCitizenship,CreditsAttempted,CreditsCompleted,GPA_GradeReportingAcademic,GPA_GradeReportingTotal,GPA_GradeReportingAcademicNonWeighted,GPA_GradeReportingTotalNonWeighted,GradeReportingClassRank,GradeReportingClassSize,GradeReportingCreditsAttempted,GradeReportingCreditsCompleted,AcademicYear,ExtractedAt
43795,16,200,218,1,2.5096,2.5096,0.0,2.5096,2.5096,0.0,26.1,0.0,0.0,0.0,0.0,57.0,57.0,2.3429,2.3429,2.3429,2.3429,199,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
43858,16,210,218,1,2.1822,2.1822,0.0,2.1822,2.1822,0.0,19.64,0.0,0.0,0.0,0.0,57.0,55.0,2.0167,2.0167,2.0167,2.0167,205,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
44116,16,114,218,1,3.6353,3.6353,0.0,3.6353,3.6353,0.0,37.08,0.0,0.0,0.0,0.0,54.0,54.0,3.95,3.95,3.95,3.95,57,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
44146,16,139,218,1,3.4457,3.4457,0.0,3.4457,3.4457,0.0,31.7,0.0,0.0,0.0,0.0,51.0,51.0,3.52,3.52,3.52,3.52,133,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
44154,16,150,218,1,3.339,3.339,0.0,3.339,3.339,0.0,27.38,0.0,0.0,0.0,0.0,53.0,53.0,3.2,3.2,3.2,3.2,166,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
44191,16,192,218,1,2.825,2.825,0.0,2.825,2.825,0.0,24.86,0.0,0.0,0.0,0.0,54.0,53.0,3.4857,3.4857,3.4857,3.4857,139,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
44238,16,56,218,1,3.9102,3.9102,0.0,3.9102,3.9102,0.0,38.32,0.0,0.0,0.0,0.0,51.0,51.0,3.9,3.9,3.9,3.9,71,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
44254,16,141,218,1,3.4327,3.4327,0.0,3.4327,3.4327,0.0,35.7,0.0,0.0,0.0,0.0,57.0,57.0,3.95,3.95,3.95,3.95,57,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
44578,16,155,218,1,3.2676,3.2676,0.0,3.2676,3.2676,0.0,24.18,0.0,0.0,0.0,0.0,42.0,40.0,3.2,3.2,3.2,3.2,166,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
44589,16,136,218,1,3.4739,3.4739,0.0,3.4739,3.4739,0.0,31.96,0.0,0.0,0.0,0.0,54.0,50.0,3.8714,3.8714,3.8714,3.8714,83,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
44656,16,128,218,1,3.5519,3.5519,0.0,3.5519,3.5519,0.0,36.94,0.0,0.0,0.0,0.0,54.0,54.0,3.8714,3.8714,3.8714,3.8714,83,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
44669,16,165,218,1,3.2167,3.2167,0.0,3.2167,3.2167,0.0,30.88,0.0,0.0,0.0,0.0,51.0,51.0,3.3857,3.3857,3.3857,3.3857,148,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
44691,16,201,218,1,2.4813,2.4813,0.0,2.4813,2.4813,0.0,23.82,0.0,0.0,0.0,0.0,54.0,54.0,2.1429,2.1429,2.1429,2.1429,202,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42405,16,0,0,1,2.1,2.1,0.0,2.1,2.1,0.0,13.86,0.0,0.0,0.0,0.0,39.0,37.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2021-2022,2026-02-22T00:18:16.459886
42412,16,72,218,1,3.8471,3.8471,0.0,3.8471,3.8471,0.0,39.24,0.0,0.0,0.0,0.0,56.0,56.0,3.68,3.68,3.68,3.68,113,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42413,16,30,218,1,3.976,3.976,0.0,3.976,3.976,0.0,39.76,0.0,0.0,0.0,0.0,56.0,56.0,3.9571,3.9571,3.9571,3.9571,48,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42493,16,124,218,1,3.5712,3.5712,0.0,3.5712,3.5712,0.0,37.14,0.0,0.0,0.0,0.0,54.0,54.0,3.2667,3.2667,3.2667,3.2667,161,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42694,16,64,218,1,3.8891,3.8891,0.0,3.8891,3.8891,0.0,42.78,0.0,0.0,0.0,0.0,57.0,57.0,4.0,4.0,4.0,4.0,1,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42706,16,100,218,1,3.7137,3.7137,0.0,3.7137,3.7137,0.0,37.88,0.0,0.0,0.0,0.0,54.0,54.0,3.9,3.9,3.9,3.9,71,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42714,16,76,218,1,3.837,3.837,0.0,3.837,3.837,0.0,35.3,0.0,0.0,0.0,0.0,51.0,51.0,3.94,3.94,3.94,3.94,64,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42719,16,80,218,1,3.8097,3.8097,0.0,3.8097,3.8097,0.0,23.62,0.0,0.0,0.0,0.0,33.0,33.0,3.9571,3.9571,3.9571,3.9571,48,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42722,16,67,218,1,3.8827,3.8827,0.0,3.8827,3.8827,0.0,40.38,0.0,0.0,0.0,0.0,54.0,54.0,3.7714,3.7714,3.7714,3.7714,100,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42723,16,62,218,1,3.8959,3.8959,0.0,3.8959,3.8959,0.0,38.18,0.0,0.0,0.0,0.0,51.0,51.0,3.8833,3.8833,3.8833,3.8833,82,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42724,16,113,218,1,3.6364,3.6364,0.0,3.6364,3.6364,0.0,40.0,0.0,0.0,0.0,0.0,57.0,57.0,3.2429,3.2429,3.2429,3.2429,162,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42729,16,167,218,1,3.1813,3.1813,0.0,3.1813,3.1813,0.0,30.54,0.0,0.0,0.0,0.0,54.0,54.0,3.15,3.15,3.15,3.15,171,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42737,16,87,218,1,3.7566,3.7566,0.0,3.7566,3.7566,0.0,39.82,0.0,0.0,0.0,0.0,57.0,57.0,3.7143,3.7143,3.7143,3.7143,109,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42748,16,131,218,1,3.5265,3.5265,0.0,3.5265,3.5265,0.0,34.56,0.0,0.0,0.0,0.0,51.0,51.0,3.8286,3.8286,3.8286,3.8286,90,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42752,16,43,218,1,3.9457,3.9457,0.0,3.9457,3.9457,0.0,36.3,0.0,0.0,0.0,0.0,51.0,51.0,4.0,4.0,4.0,4.0,1,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42761,16,73,218,1,3.8442,3.8442,0.0,3.8442,3.8442,0.0,39.98,0.0,0.0,0.0,0.0,54.0,54.0,3.9571,3.9571,3.9571,3.9571,48,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42762,16,42,218,1,3.9473,3.9473,0.0,3.9473,3.9473,0.0,43.42,0.0,0.0,0.0,0.0,57.0,57.0,3.9,3.9,3.9,3.9,71,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42763,16,129,218,1,3.5438,3.5438,0.0,3.5438,3.5438,0.0,34.02,0.0,0.0,0.0,0.0,51.0,51.0,3.8,3.8,3.8,3.8,93,218,5.0,5.0,2021-2022,2026-02-22T00:18:16.459886
42764,16,1,218,1,4.0,4.0,0.0,4.0,4.0,0.0,39.2,0.0,0.0,0.0,0.0,51.0,51.0,4.0,4.0,4.0,4.0,1,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42775,16,27,218,1,3.9808,3.9808,0.0,3.9808,3.9808,0.0,41.4,0.0,0.0,0.0,0.0,57.0,57.0,4.0,4.0,4.0,4.0,1,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42776,16,119,218,1,3.6152,3.6152,0.0,3.6152,3.6152,0.0,33.26,0.0,0.0,0.0,0.0,51.0,51.0,3.0,3.0,3.0,3.0,176,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42777,16,49,218,1,3.9231,3.9231,0.0,3.9231,3.9231,0.0,40.8,0.0,0.0,0.0,0.0,57.0,57.0,3.9143,3.9143,3.9143,3.9143,67,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42780,16,70,218,1,3.863,3.863,0.0,3.863,3.863,0.0,35.54,0.0,0.0,0.0,0.0,48.0,48.0,3.6667,3.6667,3.6667,3.6667,115,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42785,16,95,218,1,3.7265,3.7265,0.0,3.7265,3.7265,0.0,36.52,0.0,0.0,0.0,0.0,54.0,54.0,3.9,3.9,3.9,3.9,71,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42786,16,170,218,1,3.1327,3.1327,0.0,3.1327,3.1327,0.0,30.7,0.0,0.0,0.0,0.0,54.0,54.0,3.3333,3.3333,3.3333,3.3333,154,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42787,16,77,218,1,3.8348,3.8348,0.0,3.8348,3.8348,0.0,35.28,0.0,0.0,0.0,0.0,48.0,48.0,3.9,3.9,3.9,3.9,71,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42789,16,0,0,1,3.6704,3.6704,0.0,3.6704,3.6704,0.0,19.82,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2021-2022,2026-02-22T00:18:16.459886
42790,16,1,218,1,4.0,4.0,0.0,4.0,4.0,0.0,42.4,0.0,0.0,0.0,0.0,54.0,54.0,4.0,4.0,4.0,4.0,1,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42806,16,85,218,1,3.7745,3.7745,0.0,3.7745,3.7745,0.0,41.52,0.0,0.0,0.0,0.0,57.0,57.0,4.0,4.0,4.0,4.0,1,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42811,16,1,218,1,4.0,4.0,0.0,4.0,4.0,0.0,44.0,0.0,0.0,0.0,0.0,57.0,57.0,4.0,4.0,4.0,4.0,1,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42813,16,97,218,1,3.7212,3.7212,0.0,3.7212,3.7212,0.0,38.7,0.0,0.0,0.0,0.0,54.0,54.0,3.9,3.9,3.9,3.9,71,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42823,16,96,218,1,3.7255,3.7255,0.0,3.7255,3.7255,0.0,40.98,0.0,0.0,0.0,0.0,57.0,56.0,3.9571,3.9571,3.9571,3.9571,48,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42824,16,213,218,1,2.1073,2.1073,0.0,2.1073,2.1073,0.0,17.28,0.0,0.0,0.0,0.0,51.0,48.0,2.8,2.8,2.8,2.8,186,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42841,16,33,218,1,3.9654,3.9654,0.0,3.9654,3.9654,0.0,41.24,0.0,0.0,0.0,0.0,54.0,54.0,3.9143,3.9143,3.9143,3.9143,67,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42844,16,59,218,1,3.8981,3.8981,0.0,3.8981,3.8981,0.0,40.54,0.0,0.0,0.0,0.0,54.0,54.0,3.9,3.9,3.9,3.9,71,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42845,16,151,218,1,3.3226,3.3226,0.0,3.3226,3.3226,0.0,35.22,0.0,0.0,0.0,0.0,57.0,57.0,3.6143,3.6143,3.6143,3.6143,124,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42868,16,90,218,1,3.7385,3.7385,0.0,3.7385,3.7385,0.0,38.88,0.0,0.0,0.0,0.0,57.0,57.0,3.7,3.7,3.7,3.7,111,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42872,16,92,218,1,3.7347,3.7347,0.0,3.7347,3.7347,0.0,36.6,0.0,0.0,0.0,0.0,51.0,51.0,4.0,4.0,4.0,4.0,1,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42877,16,205,218,1,2.3778,2.3778,0.0,2.3778,2.3778,0.0,21.4,0.0,0.0,0.0,0.0,53.0,50.0,3.1167,3.1167,3.1167,3.1167,173,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42878,16,153,218,1,3.2982,3.2982,0.0,3.2982,3.2982,0.0,36.28,0.0,0.0,0.0,0.0,57.0,57.0,3.2857,3.2857,3.2857,3.2857,158,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
42885,16,35,218,1,3.9643,3.9643,0.0,3.9643,3.9643,0.0,33.3,0.0,0.0,0.0,0.0,45.0,45.0,4.0,4.0,4.0,4.0,1,218,5.0,5.0,2021-2022,2026-02-22T00:18:16.459886
42886,16,126,218,1,3.56,3.56,0.0,3.56,3.56,0.0,32.04,0.0,0.0,0.0,0.0,48.0,48.0,3.28,3.28,3.28,3.28,160,218,5.0,5.0,2021-2022,2026-02-22T00:18:16.459886
42923,16,1,218,1,4.0,4.0,0.0,4.0,4.0,0.0,36.8,0.0,0.0,0.0,0.0,48.0,48.0,4.0,4.0,4.0,4.0,1,218,5.0,5.0,2021-2022,2026-02-22T00:18:16.459886
42933,16,104,218,1,3.7078,3.7078,0.0,3.7078,3.7078,0.0,37.82,0.0,0.0,0.0,0.0,54.0,54.0,3.95,3.95,3.95,3.95,57,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42934,16,159,218,1,3.25,3.25,0.0,3.25,3.25,0.0,33.8,0.0,0.0,0.0,0.0,54.0,54.0,3.45,3.45,3.45,3.45,140,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42961,16,206,218,1,2.3727,2.3727,0.0,2.3727,2.3727,0.0,20.88,0.0,0.0,0.0,0.0,51.0,47.0,1.8,1.8,1.8,1.8,209,218,5.0,5.0,2021-2022,2026-02-22T00:18:16.459886
42968,16,127,218,1,3.554,3.554,0.0,3.554,3.554,0.0,35.54,0.0,0.0,0.0,0.0,54.0,54.0,3.5,3.5,3.5,3.5,135,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
43087,16,135,218,1,3.4875,3.4875,0.0,3.4875,3.4875,0.0,33.48,0.0,0.0,0.0,0.0,51.0,51.0,3.1,3.1,3.1,3.1,174,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
43106,16,147,218,1,3.375,3.375,0.0,3.375,3.375,0.0,24.3,0.0,0.0,0.0,0.0,48.0,48.0,3.6,3.6,3.6,3.6,126,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
43350,16,17,218,1,3.9938,3.9938,0.0,3.9938,3.9938,0.0,38.34,0.0,0.0,0.0,0.0,51.0,51.0,4.0,4.0,4.0,4.0,1,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
43390,16,166,218,1,3.2149,3.2149,0.0,3.2149,3.2149,0.0,30.22,0.0,0.0,0.0,0.0,51.0,51.0,3.3,3.3,3.3,3.3,156,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
43393,16,140,218,1,3.4451,3.4451,0.0,3.4451,3.4451,0.0,35.14,0.0,0.0,0.0,0.0,54.0,53.0,3.2333,3.2333,3.2333,3.2333,164,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
43397,16,55,218,1,3.9115,3.9115,0.0,3.9115,3.9115,0.0,40.68,0.0,0.0,0.0,0.0,54.0,54.0,4.0,4.0,4.0,4.0,1,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
43504,16,184,218,1,2.9065,2.9065,0.0,2.9065,2.9065,0.0,26.74,0.0,0.0,0.0,0.0,48.0,48.0,2.8,2.8,2.8,2.8,186,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
43509,16,217,218,1,1.4783,1.4783,0.0,1.4783,1.4783,0.0,13.6,0.0,0.0,0.0,0.0,54.0,53.0,0.6167,0.6167,0.6167,0.6167,217,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
43800,16,145,218,1,3.3938,3.3938,0.0,3.3938,3.3938,0.0,32.58,0.0,0.0,0.0,0.0,51.0,51.0,3.52,3.52,3.52,3.52,133,218,5.0,5.0,2021-2022,2026-02-22T00:18:16.459886
43801,16,158,218,1,3.2527,3.2527,0.0,3.2527,3.2527,0.0,35.78,0.0,0.0,0.0,0.0,60.0,60.0,3.2333,3.2333,3.2333,3.2333,164,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
43824,16,0,0,1,3.8976,3.8976,0.0,3.8976,3.8976,0.0,31.96,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2021-2022,2026-02-22T00:18:16.459886
43903,16,122,218,1,3.5769,3.5769,0.0,3.5769,3.5769,0.0,37.2,0.0,0.0,0.0,0.0,54.0,54.0,3.3857,3.3857,3.3857,3.3857,148,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
44112,16,142,218,1,3.4192,3.4192,0.0,3.4192,3.4192,0.0,35.56,0.0,0.0,0.0,0.0,54.0,54.0,3.1429,3.1429,3.1429,3.1429,172,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
44194,16,91,218,1,3.737,3.737,0.0,3.737,3.737,0.0,34.38,0.0,0.0,0.0,0.0,48.0,48.0,3.9,3.9,3.9,3.9,71,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
44199,16,196,218,1,2.6239,2.6239,0.0,2.6239,2.6239,0.0,24.14,0.0,0.0,0.0,0.0,54.0,52.0,1.95,1.95,1.95,1.95,207,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
44550,16,0,0,1,3.6688,3.6688,0.0,3.6688,3.6688,0.0,11.74,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2021-2022,2026-02-22T00:18:16.459886
44566,16,149,218,1,3.3444,3.3444,0.0,3.3444,3.3444,0.0,30.1,0.0,0.0,0.0,0.0,48.0,48.0,3.7333,3.7333,3.7333,3.7333,104,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
44676,16,189,218,1,2.8459,2.8459,0.0,2.8459,2.8459,0.0,21.06,0.0,0.0,0.0,0.0,53.0,49.0,2.4667,2.4667,2.4667,2.4667,196,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
44955,16,195,218,1,2.6295,2.6295,0.0,2.6295,2.6295,0.0,23.14,0.0,0.0,0.0,0.0,54.0,54.0,3.35,3.35,3.35,3.35,152,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
44972,16,21,218,1,3.9882,3.9882,0.0,3.9882,3.9882,0.0,40.68,0.0,0.0,0.0,0.0,59.0,58.0,4.0,4.0,4.0,4.0,1,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
45205,16,163,218,1,3.2388,3.2388,0.0,3.2388,3.2388,0.0,31.74,0.0,0.0,0.0,0.0,51.0,51.0,3.5,3.5,3.5,3.5,135,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
45298,16,157,218,1,3.26,3.26,0.0,3.26,3.26,0.0,35.86,0.0,0.0,0.0,0.0,57.0,57.0,2.9,2.9,2.9,2.9,182,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
43513,16,94,218,1,3.7313,3.7313,0.0,3.7313,3.7313,0.0,35.82,0.0,0.0,0.0,0.0,51.0,51.0,3.6,3.6,3.6,3.6,126,218,5.0,5.0,2021-2022,2026-02-22T00:18:16.459886
45299,16,208,218,1,2.3531,2.3531,0.0,2.3531,2.3531,0.0,23.06,0.0,0.0,0.0,0.0,51.0,51.0,1.5,1.5,1.5,1.5,212,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
45300,16,181,218,1,2.9552,2.9552,0.0,2.9552,2.9552,0.0,17.14,0.0,0.0,0.0,0.0,52.0,47.0,3.175,3.175,3.175,3.175,170,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
45301,16,186,218,1,2.8667,2.8667,0.0,2.8667,2.8667,0.0,22.36,0.0,0.0,0.0,0.0,60.0,57.0,2.62,2.62,2.62,2.62,192,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
45305,16,0,0,1,2.5556,2.5556,0.0,2.5556,2.5556,0.0,13.8,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2021-2022,2026-02-22T00:18:16.459886
45306,16,107,218,1,3.686,3.686,0.0,3.686,3.686,0.0,31.7,0.0,0.0,0.0,0.0,51.0,51.0,3.4,3.4,3.4,3.4,142,218,5.0,5.0,2021-2022,2026-02-22T00:18:16.459886
45307,16,0,0,1,3.872,3.872,0.0,3.872,3.872,0.0,19.36,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2021-2022,2026-02-22T00:18:16.459886
45326,16,177,218,1,3.0145,3.0145,0.0,3.0145,3.0145,0.0,33.16,0.0,0.0,0.0,0.0,57.0,57.0,3.2429,3.2429,3.2429,3.2429,162,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
45388,16,202,218,1,2.4442,2.4442,0.0,2.4442,2.4442,0.0,21.02,0.0,0.0,0.0,0.0,57.0,56.0,1.68,1.68,1.68,1.68,211,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
45390,16,207,218,1,2.3571,2.3571,0.0,2.3571,2.3571,0.0,23.1,0.0,0.0,0.0,0.0,54.0,54.0,1.6833,1.6833,1.6833,1.6833,210,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
45394,16,147,233,1,3.3758,3.3758,0.0,3.3758,3.3758,0.0,22.28,0.0,0.0,0.0,0.0,33.0,33.0,3.85,3.85,3.85,3.85,83,228,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
45405,16,86,218,1,3.7712,3.7712,0.0,3.7712,3.7712,0.0,39.22,0.0,0.0,0.0,0.0,54.0,54.0,3.6286,3.6286,3.6286,3.6286,118,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
43938,16,197,218,1,2.6229,2.6229,0.0,2.6229,2.6229,0.0,18.36,0.0,0.0,0.0,0.0,48.0,48.0,2.2,2.2,2.2,2.2,201,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42820,16,214,218,1,2.0711,2.0711,0.0,2.0711,2.0711,0.0,18.64,0.0,0.0,0.0,0.0,54.0,51.0,0.8571,0.8571,0.8571,0.8571,216,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
45407,16,204,218,1,2.378,2.378,0.0,2.378,2.378,0.0,23.78,0.0,0.0,0.0,0.0,54.0,54.0,2.3857,2.3857,2.3857,2.3857,198,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
45412,16,103,218,1,3.7102,3.7102,0.0,3.7102,3.7102,0.0,36.36,0.0,0.0,0.0,0.0,51.0,51.0,3.6167,3.6167,3.6167,3.6167,120,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
45415,16,191,218,1,2.8412,2.8412,0.0,2.8412,2.8412,0.0,19.32,0.0,0.0,0.0,0.0,49.0,46.0,2.68,2.68,2.68,2.68,190,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42267,16,0,0,1,3.1935,3.1935,0.0,3.1935,3.1935,0.0,19.8,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2021-2022,2026-02-22T00:18:16.459886
45455,16,190,218,1,2.8449,2.8449,0.0,2.8449,2.8449,0.0,27.88,0.0,0.0,0.0,0.0,51.0,51.0,2.4429,2.4429,2.4429,2.4429,197,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
45466,16,193,218,1,2.7676,2.7676,0.0,2.7676,2.7676,0.0,20.48,0.0,0.0,0.0,0.0,54.0,50.0,2.54,2.54,2.54,2.54,194,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
45505,16,185,218,1,2.8933,2.8933,0.0,2.8933,2.8933,0.0,26.04,0.0,0.0,0.0,0.0,52.0,52.0,2.8143,2.8143,2.8143,2.8143,185,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
45509,16,218,218,1,1.3515,1.3515,0.0,1.3515,1.3515,0.0,8.92,0.0,0.0,0.0,0.0,49.0,41.0,0.95,0.95,0.95,0.95,215,218,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
45518,16,183,218,1,2.925,2.925,0.0,2.925,2.925,0.0,14.04,0.0,0.0,0.0,0.0,50.0,39.0,3.0,3.0,3.0,3.0,176,218,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
43054,16,217,233,1,2.125,2.125,0.0,2.125,2.125,0.0,15.3,0.0,0.0,0.0,0.0,36.0,36.0,1.4857,1.4857,1.4857,1.4857,225,228,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
45416,16,227,233,1,1.9,1.9,0.0,1.9,1.9,0.0,12.54,0.0,0.0,0.0,0.0,33.0,33.0,1.6167,1.6167,1.6167,1.6167,221,228,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
45422,16,148,233,1,3.3526,3.3526,0.0,3.3526,3.3526,0.0,12.74,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2021-2022,2026-02-22T00:18:16.459886
45517,16,101,233,1,3.7303,3.7303,0.0,3.7303,3.7303,0.0,24.62,0.0,0.0,0.0,0.0,33.0,33.0,3.85,3.85,3.85,3.85,83,228,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42939,16,222,233,1,2.0172,2.0172,0.0,2.0172,2.0172,0.0,11.7,0.0,0.0,0.0,0.0,34.0,32.0,1.2833,1.2833,1.2833,1.2833,226,228,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
43288,16,41,233,1,3.95,3.95,0.0,3.95,3.95,0.0,23.7,0.0,0.0,0.0,0.0,35.0,35.0,3.95,3.95,3.95,3.95,50,228,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
43294,16,227,233,1,1.9,1.9,0.0,1.9,1.9,0.0,12.54,0.0,0.0,0.0,0.0,38.0,38.0,1.9,1.9,1.9,1.9,216,228,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
43325,16,60,233,1,3.8966,3.8966,0.0,3.8966,3.8966,0.0,22.6,0.0,0.0,0.0,0.0,35.0,35.0,4.0,4.0,4.0,4.0,1,228,5.0,5.0,2021-2022,2026-02-22T00:18:16.459886
45070,16,1,233,1,4.0,4.0,0.0,4.0,4.0,0.0,28.8,0.0,0.0,0.0,0.0,36.0,36.0,4.0,4.0,4.0,4.0,1,228,7.0,7.0,2021-2022,2026-02-22T00:18:16.459886
45492,16,201,233,1,2.5458,2.5458,0.0,2.5458,2.5458,0.0,12.22,0.0,0.0,0.0,0.0,35.0,32.0,2.74,2.74,2.74,2.74,186,228,6.0,6.0,2021-2022,2026-02-22T00:18:16.459886
42705,16,0,0,1,3.85,3.85,0.0,3.85,3.85,0.0,16.94,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2021-2022,2026-02-22T00:18:16.459886
