StudentID,AcademicYear,ExtractedAt,AttendanceProgramCodePrimary,ReportingSchoolCode,DaysCompleteIndependentStudy,DaysIncompleteIndependentStudy,DaysInSchoolSuspension,PeriodsExpectedToAttend,PeriodsAttended,PeriodsOutOfSchoolSuspension,PeriodsAttendedInSchoolSuspension,PeriodsExcusedAbsence,PeriodsUnexcusedAbsence,PeriodsCompleteIndependentStudy,PeriodsIncompleteIndependentStudy,SchoolYear,SchoolCode,DaysEnrolled,DaysPresent,DaysAbsence,DaysExcused,DaysUnexcused,DaysTardy,DaysOfTruancy,DaysSuspension
43313,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,175,5,5,0,0,4,0
43313,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,164,16,8,6,4,6,2
43313,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,163,17,15,2,3,2,0
43315,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,19,179,150,29,28,1,24,1,0
43315,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,164,16,16,0,25,0,0
43315,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,180,147,33,30,3,35,3,0
43315,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,150,29,28,1,19,1,0
43315,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,149,30,29,1,31,1,0
43315,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,177,154,23,22,1,26,1,0
43315,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,158,22,19,3,0,42,0
43315,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,108,72,38,29,54,29,5
43315,2022-2023,2026-02-22T00:18:21.256627,I,0,0,4,0,0,0,0,0,0,0,0,0,2022-2023,16,5,1,0,0,0,0,0,0
43315,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,175,121,54,36,18,55,18,0
43319,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,19,179,174,5,1,4,1,4,0
43319,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,170,10,2,8,0,8,0
43319,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,180,170,10,2,8,2,8,0
43319,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,165,14,4,10,2,10,0
43319,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,167,12,5,7,1,7,0
43319,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,177,173,4,1,3,3,3,0
43319,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,177,3,0,3,0,6,0
43319,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,171,9,4,5,2,5,0
43319,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,173,7,3,4,16,4,0
43320,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,19,179,171,8,4,4,8,4,0
43320,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,170,10,5,5,5,5,0
43320,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,180,171,9,4,5,17,5,0
43320,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,173,6,0,6,49,6,0
43320,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,178,1,0,1,8,1,0
43320,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,177,174,3,1,2,7,2,0
43320,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,180,0,0,0,0,3,0
43320,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,171,9,5,4,98,4,0
43320,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,6,6,0,0,0,0,0,0
43325,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,19,179,164,15,10,5,60,5,0
43325,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,160,20,10,10,5,10,0
43325,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,180,163,17,14,3,35,3,0
43325,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,174,5,5,0,8,0,0
43325,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,168,11,10,1,13,1,0
43325,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,82,80,2,1,1,2,1,0
43325,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,179,1,1,0,0,3,0
43325,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,172,8,2,6,11,6,0
43325,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,171,9,6,3,17,3,0
43326,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,19,179,175,4,2,2,0,2,0
43326,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,176,4,4,0,0,0,0
43326,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,180,176,4,3,1,0,1,0
43326,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,173,6,3,3,0,3,0
43326,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,176,3,2,1,0,1,0
43326,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,177,175,2,0,2,1,2,0
43326,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,180,0,0,0,0,3,0
43326,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,165,15,12,3,6,3,0
43326,2022-2023,2026-02-22T00:18:21.256627,I,0,10,0,0,0,0,0,0,0,0,0,0,2022-2023,16,10,0,0,0,0,0,0,0
43326,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,170,162,8,7,1,25,1,0
43328,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,19,179,172,7,2,5,37,5,0
43328,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,176,4,3,1,9,1,0
43328,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,175,169,6,4,2,19,2,0
43328,2022-2023,2026-02-22T00:18:21.256627,I,0,0,5,0,0,0,0,0,0,0,0,0,2016-2017,19,5,0,0,0,0,0,0,0
43328,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,173,6,0,6,17,6,0
43328,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,174,5,0,5,6,5,0
43328,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,177,170,7,5,2,8,2,0
43328,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,178,2,1,1,0,1,0
43328,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,177,3,1,2,4,2,0
43328,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,172,8,3,5,48,5,0
43338,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,19,179,176,3,1,2,0,2,0
43338,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,178,2,1,1,0,1,0
43338,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,180,178,2,0,2,0,2,0
43338,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,179,0,0,0,0,0,0
43338,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,179,0,0,0,1,0,0
43338,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,177,175,2,0,2,1,2,0
43338,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,180,0,0,0,0,6,0
43338,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,179,1,0,1,0,1,0
43338,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,178,2,0,2,1,2,0
43344,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,14,179,178,1,1,0,1,0,0
43344,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,14,180,179,1,0,1,0,1,0
43344,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,14,180,180,0,0,0,4,0,0
43344,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,14,179,175,4,4,0,1,0,0
43344,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,14,179,177,2,1,1,0,1,0
43344,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,14,177,177,0,0,0,1,0,0
43344,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,178,2,0,2,0,28,0
43344,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,177,3,0,3,27,3,0
43344,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,170,10,4,4,33,4,2
43349,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,19,179,174,5,5,0,0,0,0
43349,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,168,12,12,0,0,0,0
43349,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,180,171,9,8,1,1,1,0
43349,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,172,7,7,0,0,0,0
43349,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,159,20,5,15,0,15,0
43349,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,177,167,10,10,0,0,0,0
43349,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,176,4,4,0,0,1,0
43349,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,178,2,2,0,0,0,0
43349,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,171,9,8,1,2,1,0
43352,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,14,179,171,8,8,0,0,0,0
43352,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,14,180,174,6,5,1,1,1,0
43352,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,14,180,168,12,11,1,1,1,0
43352,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,14,179,161,18,18,0,2,0,0
43352,2022-2023,2026-02-22T00:18:21.256627,S,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,12,153,143,10,9,1,5,1,0
43352,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,14,26,25,1,1,0,0,0,0
43352,2022-2023,2026-02-22T00:18:21.256627,S,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,12,177,168,9,8,1,2,1,0
43352,2022-2023,2026-02-22T00:18:21.256627,S,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,176,4,4,0,0,20,0
43352,2022-2023,2026-02-22T00:18:21.256627,S,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,169,11,7,4,3,4,0
43352,2022-2023,2026-02-22T00:18:21.256627,S,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,163,17,17,0,7,0,0
43360,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,19,179,176,3,1,2,50,2,0
43360,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,177,3,1,2,52,2,0
43360,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,180,177,3,0,3,46,3,0
43360,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,176,3,1,2,72,2,0
43360,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,178,1,0,1,0,1,0
43360,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,177,174,3,0,3,1,3,0
43360,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,178,2,2,0,0,4,0
43360,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,177,3,1,2,1,2,0
43360,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,179,1,0,1,2,1,0
43400,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,12,179,171,8,7,1,2,1,0
43400,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,12,180,175,5,4,1,1,1,0
43400,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,12,180,176,4,3,1,2,1,0
43400,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,12,179,176,3,0,3,17,3,0
43400,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,12,179,172,7,7,0,0,0,0
43400,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,12,177,162,15,14,1,1,1,0
43400,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,12,180,177,3,3,0,0,0,0
43400,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,177,3,3,0,0,0,0
43400,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,172,8,1,7,2,7,0
43401,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,12,179,178,1,1,0,2,0,0
43401,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,12,180,173,7,3,4,1,4,0
43401,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,12,180,179,1,1,0,0,0,0
43401,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,12,179,179,0,0,0,1,0,0
43401,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,12,179,179,0,0,0,2,0,0
43401,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,12,177,172,5,1,4,1,4,0
43401,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,12,180,176,4,3,1,0,1,0
43401,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,174,6,3,3,11,3,0
43401,2022-2023,2026-02-22T00:18:21.256627,,0,1,0,0,0,0,0,0,0,0,0,0,2022-2023,16,173,157,15,9,0,37,0,6
43401,2022-2023,2026-02-22T00:18:21.256627,I,0,7,0,0,0,0,0,0,0,0,0,0,2022-2023,16,7,0,0,0,0,0,0,0
43405,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,12,179,168,11,9,2,25,2,0
43405,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,12,180,176,4,4,0,3,0,0
43405,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,12,180,177,3,1,2,7,2,0
43405,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,12,179,171,8,6,2,14,2,0
43405,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,12,179,175,4,3,1,1,1,0
43405,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,12,177,174,3,2,1,2,1,0
43405,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,12,180,179,1,1,0,0,0,0
43405,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,175,5,4,1,3,1,0
43405,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,168,12,12,0,5,0,0
43406,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,12,179,171,8,5,3,39,3,0
43406,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,172,8,7,1,9,1,0
43406,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,180,172,8,7,1,21,1,0
43406,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,171,8,8,0,23,0,0
43406,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,170,9,9,0,14,0,0
43406,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,177,167,10,10,0,15,0,0
43406,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,19,180,175,5,4,1,1,1,0
43406,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,148,32,30,2,10,2,0
43406,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,147,33,31,2,20,2,0
43407,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,12,179,178,1,1,0,0,0,0
43407,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,12,180,179,1,1,0,0,0,0
43407,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,12,180,179,1,1,0,0,0,0
43407,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,12,179,178,1,1,0,0,0,0
43407,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,12,179,178,1,1,0,0,0,0
43407,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,12,177,174,3,3,0,1,0,0
43407,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,12,180,178,2,2,0,1,0,0
43407,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,170,10,10,0,1,0,0
43407,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,174,6,5,1,1,1,0
43410,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,12,179,179,0,0,0,56,0,0
43410,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,12,180,177,3,3,0,25,0,0
43410,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,12,180,178,2,1,1,26,1,0
43410,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,12,179,176,3,2,1,3,1,0
43410,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,12,179,175,4,4,0,1,0,0
43410,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,12,177,177,0,0,0,1,0,0
43410,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,12,180,179,1,0,1,0,1,0
43410,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,179,1,1,0,10,0,0
43414,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,12,179,176,3,3,0,2,0,0
43414,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,12,180,174,6,6,0,4,0,0
43414,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,12,180,174,6,6,0,6,0,0
43414,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,12,179,173,6,6,0,6,0,0
43414,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,12,179,179,0,0,0,4,0,0
43414,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,12,177,176,1,1,0,0,0,0
43414,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,16,180,178,2,2,0,0,14,0
43414,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,157,23,16,7,33,7,0
43414,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023,16,180,160,20,13,7,66,7,0
43421,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,12,179,169,10,1,9,11,9,0
43421,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,19,180,180,0,0,0,3,0,0
43421,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,19,180,180,0,0,0,0,0,0
43421,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,19,179,178,1,0,1,0,1,0
43421,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,19,179,172,7,0,7,1,7,0
43421,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020,19,177,175,2,0,2,0,2,0
43421,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021,19,180,177,3,1,2,0,2,0
43421,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022,16,180,173,7,6,1,6,1,0
43423,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2014-2015,12,179,167,12,10,2,6,2,0
43423,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2015-2016,12,180,176,4,3,1,0,1,0
43423,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017,12,175,166,9,8,1,12,1,0
43423,2022-2023,2026-02-22T00:18:21.256627,I,0,5,0,0,0,0,0,0,0,0,0,0,2016-2017,12,5,5,0,0,0,0,0,0
43423,2022-2023,2026-02-22T00:18:21.256627,I,0,8,0,0,0,0,0,0,0,0,0,0,2017-2018,12,8,8,0,0,0,0,0,0
43423,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,12,171,159,12,9,3,7,3,0
43423,2022-2023,2026-02-22T00:18:21.256627,,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,12,167,164,3,2,1,2,1,0
43423,2022-2023,2026-02-22T00:18:21.256627,I,0,12,0,0,0,0,0,0,0,0,0,0,2018-2019,12,12,12,0,0,0,0,0,0
